countryName,region,reservePriceLocal,headlinePriceLocal
Albania,National,435550000,634594524
Albania,National,435550000,449600000
Albania,National,435550000,477700984
Albania,National,435550000,634041937
Albania,National,435550000,632250000
Albania,National,435550000,477700984
Argentina,National,480600000,6.02E+08
Argentina,National,484900000,589398981
Argentina,National,386200000,427814257
Argentina,II,45000000,4.50E+07
Argentina,II,44000000,4.40E+07
Argentina,I,5000000,5.00E+06
Argentina,I,5000000,5.00E+06
Argentina,III,6000000,6.00E+06
Argentina,III,3000000,3.00E+06
Australia,Brisbane,867750,6137000
Australia,Brisbane,867750,5322000
Australia,Brisbane,867750,7039000
Australia,Brisbane,867750,9902000
Australia,Sydney,2132750,20660000
Australia,Sydney,2132750,21150000
Australia,Sydney,2132750,29630000
Australia,Sydney,2132750,24640000
Australia,Melbourne,1623350,15060000
Australia,Melbourne,1623350,17170000
Australia,Melbourne,1623350,16610000
Australia,Adelaide,547450,1642000
Australia,Adelaide,547450,769500
Australia,Adelaide,547450,2527000
Australia,Perth,594550,1663000
Australia,Perth,594550,835900
Australia,Perth,594550,832300
Australia,Perth,594550,1778000
Australia,Cairns,184100,258800
Australia,Cairns,184100,331300
Australia,Cairns,184100,294500
Australia,Mackay,152550,244000
Australia,Mackay,152550,213500
Australia,Mackay,152550,244000
Australia,Maryborough,384550,615200
Australia,Maryborough,384550,615200
Australia,Maryborough,384550,922800
Australia,Grafton,197500,395000
Australia,Grafton,197500,355500
Australia,Grafton,197500,316000
Australia,Dubbo,136950,191500
Australia,Dubbo,136950,136900
Australia,Dubbo,136950,437400
Australia,Canberra,252600,558100
Australia,Canberra,252600,456100
Australia,Albury,238900,429700
Australia,Albury,238900,334300
Australia,Albury,238900,572800
Australia,Victoria,0,647500
Australia,Victoria,359950,503700
Australia,Victoria,359950,863200
Australia,Tasmania,241250,483600
Australia,Tasmania,241250,291800
Australia,Tasmania,241250,337600
Australia,SouthAustralia,154300,215900
Australia,SouthAustralia,154300,154300
Australia,SouthAustralia,154300,400700
Australia,RegionalWest,100900,161200
Australia,RegionalWest,100900,141100
Australia,RegionalWest,100900,100900
Australia,Darwin,53800,75320
Australia,Darwin,53800,96840
Australia,Darwin,53800,53800
Australia,RemoteQueenland,62200,62200
Australia,RemoteQueenland,62200,62200
Australia,RemoteNSW,76350,91620
Australia,RemoteNSW,76350,76350
Australia,RemoteNSW,76350,76350
Australia,RemoteCentral,63800,63800
Australia,RemoteCentral,63800,63800
Australia,RemoteWest,144500,144500
Australia,RemoteWest,144500,144500
Australia,Melbourne,14000000,1.40E+07
Australia,Adelaide,1500000,1500000
Australia,Canberra,400000,4.00E+05
Australia,RemoteQueenland,50000,50000
Australia,RegionalWest,100000,1.00E+05
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,1126000
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,867300
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,867500
Australia,Brisbane,433870,867500
Australia,Brisbane,433870,780600
Australia,Brisbane,433870,954000
Australia,Brisbane,433870,867300
Australia,Brisbane,433870,867300
Australia,Sydney,1066370,4261000
Australia,Sydney,1066370,4261000
Australia,Sydney,1066370,4262000
Australia,Sydney,1066370,4267000
Australia,Sydney,1066370,4263000
Australia,Sydney,1066370,4261000
Australia,Sydney,1066370,4261000
Australia,Sydney,1066370,4931000
Australia,Sydney,1066370,4474000
Australia,Sydney,1066370,4474000
Australia,Sydney,1066370,4471000
Australia,Sydney,1066370,4475000
Australia,Sydney,1066370,4050000
Australia,Sydney,1066370,4474000
Australia,Sydney,1066370,3839000
Australia,Sydney,1066370,4265000
Australia,Melbourne,811670,2918000
Australia,Melbourne,811670,2918000
Australia,Melbourne,811670,2918000
Australia,Melbourne,811670,3080000
Australia,Melbourne,811670,3080000
Australia,Melbourne,811670,3080000
Australia,Melbourne,811670,2918000
Australia,Melbourne,811670,3242000
Australia,Melbourne,811670,3404000
Australia,Melbourne,811670,2918000
Australia,Melbourne,811670,2945000
Australia,Melbourne,811670,2919000
Australia,Melbourne,811670,3080000
Australia,Melbourne,811670,2594000
Australia,Melbourne,811670,2756000
Australia,Melbourne,811670,2918000
Australia,Melbourne,811670,2918000
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273800
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Adelaide,273720,273700
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Perth,297270,297200
Australia,Cairns,92050,110400
Australia,Cairns,92050,128800
Australia,Cairns,92050,128800
Australia,Cairns,92050,128800
Australia,Cairns,92050,128800
Australia,Cairns,92050,128800
Australia,Mackay,76270,76270
Australia,Mackay,76270,76270
Australia,Mackay,76270,76270
Australia,Mackay,76270,76270
Australia,Mackay,76270,76270
Australia,Mackay,76270,76270
Australia,Maryborough,192270,192200
Australia,Maryborough,192270,192200
Australia,Maryborough,192270,192200
Australia,Maryborough,192270,192200
Australia,Maryborough,192270,192200
Australia,Maryborough,192270,192200
Australia,Grafton,98750,98750
Australia,Grafton,98750,98750
Australia,Grafton,98750,98750
Australia,Grafton,98750,98750
Australia,Grafton,98750,98750
Australia,Grafton,98750,98750
Australia,Dubbo,68470,68470
Australia,Dubbo,68470,68470
Australia,Dubbo,68470,68470
Australia,Dubbo,68470,68470
Australia,Dubbo,68470,68470
Australia,Dubbo,68470,68470
Australia,Canberra,126300,126300
Australia,Canberra,126300,126300
Australia,Canberra,126300,126300
Australia,Canberra,126300,126300
Australia,Canberra,126300,151500
Australia,Canberra,126300,151500
Australia,Albury,119450,119400
Australia,Albury,119450,119400
Australia,Albury,119450,119400
Australia,Albury,119450,119400
Australia,Albury,119450,119400
Australia,Albury,119450,119400
Australia,Victoria,179970,179900
Australia,Victoria,179970,179900
Australia,Victoria,179970,179900
Australia,Victoria,179970,179900
Australia,Victoria,179970,179900
Australia,Victoria,179970,179900
Australia,Tasmania,120620,144700
Australia,Tasmania,120620,144700
Australia,Tasmania,120620,120600
Australia,Tasmania,120620,193500
Australia,Tasmania,120620,193500
Australia,Tasmania,120620,168800
Australia,SouthAustralia,77150,92580
Australia,SouthAustralia,77150,108000
Australia,SouthAustralia,77150,108000
Australia,SouthAustralia,77150,92680
Australia,SouthAustralia,77150,108000
Australia,SouthAustralia,77150,108000
Australia,RegionalWest,50450,50450
Australia,RegionalWest,50450,70630
Australia,RegionalWest,50450,50450
Australia,RegionalWest,50450,50450
Australia,RegionalWest,50450,50450
Australia,RegionalWest,50450,50450
Australia,Darwin,26900,37670
Australia,Darwin,26900,37670
Australia,Darwin,26900,37660
Australia,Darwin,26900,37660
Australia,Darwin,26900,38160
Australia,Darwin,26900,43550
Australia,Brisbane,750000,750000
Australia,Brisbane,750000,750000
Australia,Sydney,3800000,4100000
Australia,Sydney,3800000,4.00E+06
Australia,Melbourne,2500000,2800000
Australia,Adelaide,250000,270000
Australia,Adelaide,250000,270000
Australia,Adelaide,250000,270000
Australia,Adelaide,250000,250000
Australia,Perth,275000,285000
Australia,Perth,275000,286000
Australia,Perth,275000,275000
Australia,Perth,275000,275000
Australia,RemoteCentral,20000,20000
Australia,Perth,137750,826300
Australia,SouthWestWA,28170,28170
Australia,RemoteAustralia,41090,41090
Australia,Darwin,18600,18600
Australia,Cairns,29040,29040
Australia,Townsville,25230,25230
Australia,Rockhampton,27720,27720
Australia,SunshineCoast,38820,38820
Australia,InnerWestQueensland,31640,31640
Australia,Brisbane,155150,5043000
Australia,GoldCoast,41610,41610
Australia,NorthernNSW,48380,48380
Australia,CentralWestNSW,36090,36090
Australia,Riverland,18780,18780
Australia,SpencerGulf,19660,19660
Australia,Adelaide,126420,1137000
Australia,Mountgambier,11090,11090
Australia,Geelong,39510,39510
Australia,Bendigo,40300,40300
Australia,Melbourne,351710,22700000
Australia,Albury,31590,31590
Australia,Bathhurst,31960,31960
Australia,Newcastle,66310,66310
Australia,Sydney,397420,35700000
Australia,Wollongong,42480,42480
Australia,SouthCoastNSW,50250,50250
Australia,EasternVictoria,26540,26540
Australia,Launceston,28220,28220
Australia,Hobart,27400,27400
Australia,Sydney,4169250,66170000
Australia,Sydney,4169250,67750000
Australia,Sydney,4169250,67560000
Australia,Sydney,4169250,67560000
Australia,Sydney,4169250,67560000
Australia,Sydney,4169250,69570000
Australia,Sydney,4169250,74060000
Australia,Sydney,4169250,63260000
Australia,Sydney,4169250,63980000
Australia,Sydney,4169250,63920000
Australia,Sydney,4169250,62070000
Australia,Sydney,4169250,2.50E+07
Australia,Melbourne,2891700,40660000
Australia,Melbourne,2891700,48410000
Australia,Melbourne,2891700,49130000
Australia,Melbourne,2891700,43970000
Australia,Melbourne,2891700,42160000
Australia,Melbourne,2891700,44830000
Australia,Melbourne,2891700,46180000
Australia,Melbourne,2891700,41670000
Australia,Melbourne,2891700,42980000
Australia,Melbourne,2891700,42670000
Australia,Melbourne,2891700,41250000
Australia,Melbourne,2891700,2.00E+07
Australia,Brisbane,918000,3297000
Australia,Brisbane,918000,3812000
Australia,Brisbane,918000,3597000
Australia,Brisbane,918000,3535000
Australia,Brisbane,918000,4461000
Australia,Brisbane,918000,3622000
Australia,Brisbane,918000,4313000
Australia,Brisbane,918000,3971000
Australia,Brisbane,918000,3630000
Australia,Brisbane,918000,3730000
Australia,Brisbane,918000,3850000
Australia,Brisbane,918000,1065000
Australia,Adelaide,252450,890000
Australia,Adelaide,252450,890000
Australia,Adelaide,252450,1.00E+06
Australia,Adelaide,252450,955300
Australia,Adelaide,252450,1034000
Australia,Adelaide,252450,916400
Australia,Adelaide,252450,920300
Australia,Adelaide,252450,815100
Australia,Adelaide,252450,814800
Australia,Adelaide,252450,815100
Australia,Adelaide,252450,795500
Australia,Adelaide,252450,535000
Australia,Perth,275400,1004000
Australia,Perth,275400,1159000
Australia,Perth,275400,942600
Australia,Perth,275400,885400
Australia,Perth,275400,1154000
Australia,Perth,275400,1028000
Australia,Perth,275400,1195000
Australia,Perth,275400,1128000
Australia,Perth,275400,1040000
Australia,Perth,275400,1090000
Australia,Perth,275400,940000
Australia,Perth,275400,535000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7350
Australia,Cairns,7000,7350
Australia,Cairns,7000,7350
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7350
Australia,Cairns,7000,7350
Australia,Cairns,7000,7350
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7350
Australia,Cairns,7000,7350
Australia,Cairns,7000,7350
Australia,Cairns,7000,7000
Australia,Cairns,7000,7000
Australia,Cairns,7000,7350
Australia,Cairns,7000,7350
Australia,Cairns,7000,7350
Australia,Cairns,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,11900
Australia,Townsville,7000,11900
Australia,Townsville,7000,11900
Australia,Townsville,7000,11900
Australia,Townsville,7000,10800
Australia,Townsville,7000,7350
Australia,Townsville,7000,7717
Australia,Townsville,7000,7717
Australia,Townsville,7000,7350
Australia,Townsville,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,7000
Australia,Townsville,7000,11900
Australia,Townsville,7000,11900
Australia,Townsville,7000,11900
Australia,Townsville,7000,11900
Australia,Townsville,7000,10800
Australia,Townsville,7000,11900
Australia,Townsville,7000,13760
Australia,Townsville,7000,13760
Australia,Townsville,7000,12500
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7000
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7350
Australia,Rockhampton,7000,7000
Australia,Brisbane,266000,663300
Australia,Brisbane,266000,663300
Australia,Brisbane,266000,731200
Australia,Brisbane,266000,806000
Australia,Brisbane,266000,1438000
Australia,Brisbane,266000,307800
Australia,Brisbane,266000,307800
Australia,Brisbane,266000,307800
Australia,Brisbane,266000,307800
Australia,Brisbane,266000,266000
Australia,Brisbane,266000,696500
Australia,Brisbane,266000,846300
Australia,Brisbane,266000,846300
Australia,Brisbane,266000,1438000
Australia,Brisbane,266000,1310000
Australia,Brisbane,266000,1310000
Australia,Brisbane,266000,1189000
Australia,Brisbane,266000,1079000
Australia,Toowoomba,7000,7000
Australia,Toowoomba,7000,7000
Australia,Toowoomba,7000,7000
Australia,Toowoomba,7000,7000
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,10800
Australia,Toowoomba,7000,7350
Australia,Toowoomba,7000,7717
Australia,Toowoomba,7000,7717
Australia,Toowoomba,7000,7350
Australia,Toowoomba,7000,7000
Australia,Toowoomba,7000,7000
Australia,Toowoomba,7000,7000
Australia,Toowoomba,7000,7000
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,10800
Australia,Toowoomba,7000,11900
Australia,Toowoomba,7000,13760
Australia,Toowoomba,7000,13760
Australia,Toowoomba,7000,12500
Australia,Sydney,812000,812000
Australia,Sydney,812000,812000
Australia,Sydney,812000,812000
Australia,Sydney,812000,812000
Australia,Sydney,812000,1036000
Australia,Sydney,812000,2032000
Australia,Sydney,812000,2032000
Australia,Sydney,812000,2032000
Australia,Sydney,812000,2244000
Australia,Sydney,812000,2239000
Australia,Sydney,812000,1192000
Australia,Sydney,812000,1442000
Australia,Sydney,812000,1309000
Australia,Sydney,812000,1309000
Australia,Sydney,812000,812000
Australia,Sydney,812000,812000
Australia,Sydney,812000,812000
Australia,Sydney,812000,812000
Australia,Sydney,812000,812000
Australia,Sydney,812000,2037000
Australia,Sydney,812000,2244000
Australia,Sydney,812000,2715000
Australia,Sydney,812000,3612000
Australia,Sydney,812000,3612000
Australia,Sydney,812000,3277000
Australia,Sydney,812000,3283000
Australia,Sydney,812000,2032000
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,29400
Australia,Canberra,28000,29400
Australia,Canberra,28000,29400
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,29400
Australia,Canberra,28000,29400
Australia,Canberra,28000,29400
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,29400
Australia,Canberra,28000,29400
Australia,Canberra,28000,29400
Australia,Canberra,28000,28000
Australia,Canberra,28000,28000
Australia,Canberra,28000,29400
Australia,Canberra,28000,29400
Australia,Canberra,28000,29400
Australia,Canberra,28000,28000
Australia,Albury,7000,7000
Australia,Albury,7000,7000
Australia,Albury,7000,7000
Australia,Albury,7000,7000
Australia,Albury,7000,7000
Australia,Albury,7000,11900
Australia,Albury,7000,11900
Australia,Albury,7000,11900
Australia,Albury,7000,11900
Australia,Albury,7000,10800
Australia,Albury,7000,7350
Australia,Albury,7000,7717
Australia,Albury,7000,7717
Australia,Albury,7000,7350
Australia,Albury,7000,7000
Australia,Albury,7000,7000
Australia,Albury,7000,7000
Australia,Albury,7000,7000
Australia,Albury,7000,7000
Australia,Albury,7000,11900
Australia,Albury,7000,11900
Australia,Albury,7000,11900
Australia,Albury,7000,11900
Australia,Albury,7000,11900
Australia,Albury,7000,11900
Australia,Albury,7000,13760
Australia,Albury,7000,13760
Australia,Albury,7000,12500
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,16200
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,16200
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14000
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,16200
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,16200
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,14700
Australia,Bendigo,14000,14000
Australia,Melbourne,623000,623000
Australia,Melbourne,623000,623000
Australia,Melbourne,623000,834600
Australia,Melbourne,623000,623000
Australia,Melbourne,623000,623000
Australia,Melbourne,623000,1420000
Australia,Melbourne,623000,1420000
Australia,Melbourne,623000,1420000
Australia,Melbourne,623000,1720000
Australia,Melbourne,623000,1720000
Australia,Melbourne,623000,1720000
Australia,Melbourne,623000,1226000
Australia,Melbourne,623000,1226000
Australia,Melbourne,623000,1012000
Australia,Melbourne,623000,623000
Australia,Melbourne,623000,623000
Australia,Melbourne,623000,834600
Australia,Melbourne,623000,623000
Australia,Melbourne,623000,623000
Australia,Melbourne,623000,1420000
Australia,Melbourne,623000,1420000
Australia,Melbourne,623000,1565000
Australia,Melbourne,623000,1725000
Australia,Melbourne,623000,1725000
Australia,Melbourne,623000,1725000
Australia,Melbourne,623000,1896000
Australia,Melbourne,623000,1896000
Australia,Melbourne,623000,1561000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7350
Australia,Launceston,7000,7717
Australia,Launceston,7000,7717
Australia,Launceston,7000,7350
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7000
Australia,Launceston,7000,7350
Australia,Launceston,7000,7717
Australia,Launceston,7000,7717
Australia,Launceston,7000,7350
Australia,Hobart,21000,21000
Australia,Hobart,21000,21000
Australia,Hobart,21000,21000
Australia,Hobart,21000,21000
Australia,Hobart,21000,39190
Australia,Hobart,21000,39190
Australia,Hobart,21000,39190
Australia,Hobart,21000,39190
Australia,Hobart,21000,39190
Australia,Hobart,21000,22050
Australia,Hobart,21000,22050
Australia,Hobart,21000,22050
Australia,Hobart,21000,21000
Australia,Hobart,21000,21000
Australia,Hobart,21000,21000
Australia,Hobart,21000,21000
Australia,Hobart,21000,21000
Australia,Hobart,21000,39190
Australia,Hobart,21000,39190
Australia,Hobart,21000,39190
Australia,Hobart,21000,39190
Australia,Hobart,21000,39190
Australia,Hobart,21000,43200
Australia,Hobart,21000,43200
Australia,Hobart,21000,43200
Australia,Hobart,21000,39190
Australia,Adelaide,98000,98000
Australia,Adelaide,98000,98000
Australia,Adelaide,98000,98000
Australia,Adelaide,98000,98000
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,108000
Australia,Adelaide,98000,108000
Australia,Adelaide,98000,108000
Australia,Adelaide,98000,108000
Australia,Adelaide,98000,98000
Australia,Adelaide,98000,98000
Australia,Adelaide,98000,113400
Australia,Adelaide,98000,98000
Australia,Adelaide,98000,98000
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,201300
Australia,Adelaide,98000,221700
Australia,Adelaide,98000,244400
Australia,Adelaide,98000,269300
Australia,Adelaide,98000,269300
Australia,Perth,112000,112000
Australia,Perth,112000,112000
Australia,Perth,112000,112000
Australia,Perth,112000,112000
Australia,Perth,112000,112000
Australia,Perth,112000,229900
Australia,Perth,112000,229900
Australia,Perth,112000,229900
Australia,Perth,112000,229900
Australia,Perth,112000,229900
Australia,Perth,112000,123400
Australia,Perth,112000,123400
Australia,Perth,112000,123400
Australia,Perth,112000,123400
Australia,Perth,112000,112000
Australia,Perth,112000,112000
Australia,Perth,112000,112000
Australia,Perth,112000,112000
Australia,Perth,112000,112000
Australia,Perth,112000,229900
Australia,Perth,112000,229900
Australia,Perth,112000,229900
Australia,Perth,112000,229900
Australia,Perth,112000,229900
Australia,Perth,112000,253200
Australia,Perth,112000,306800
Australia,Perth,112000,306800
Australia,Perth,112000,278900
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,36750
Australia,Region1,35000,36750
Australia,Region1,35000,36750
Australia,Region1,35000,36750
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region1,35000,44550
Australia,Region2,63000,107400
Australia,Region2,63000,97460
Australia,Region2,63000,97460
Australia,Region2,63000,97460
Australia,Region2,63000,88420
Australia,Region2,63000,72920
Australia,Region2,63000,72920
Australia,Region2,63000,72920
Australia,Region2,63000,72920
Australia,Region2,63000,97460
Australia,Region2,63000,97460
Australia,Region2,63000,97460
Australia,Region2,63000,97460
Australia,Region2,63000,88420
Australia,Region2,63000,88420
Australia,Region2,63000,92830
Australia,Region2,63000,92830
Australia,Region2,63000,92830
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region3,28000,29400
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region4,7000,7000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,22050
Australia,Region5,21000,22050
Australia,Region5,21000,22050
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,21000
Australia,Region5,21000,22050
Australia,Region5,21000,22050
Australia,Region5,21000,22050
Australia,Perth,697500,697500
Australia,Perth,1162500,1162000
Australia,Perth,465000,465000
Australia,NorthernTerritory,46500,46500
Australia,NorthernTerritory,77500,77500
Australia,NorthernTerritory,31000,31000
Australia,Cairns,46500,46500
Australia,Cairns,77500,77500
Australia,Cairns,31000,31000
Australia,Townsville,46500,46500
Australia,Townsville,77500,77500
Australia,Townsville,31000,31000
Australia,Rockhampton,46500,46500
Australia,Rockhampton,77500,77500
Australia,Rockhampton,31000,31000
Australia,SunshineCoast,46500,46500
Australia,SunshineCoast,77500,77500
Australia,SunshineCoast,31000,31000
Australia,CentralQueensland,46500,46500
Australia,CentralQueensland,77500,77500
Australia,CentralQueensland,31000,31000
Australia,Brisbane,930000,930000
Australia,Brisbane,1550000,1550000
Australia,Brisbane,620000,620000
Australia,GoldCoast,232500,232500
Australia,GoldCoast,387500,387500
Australia,GoldCoast,155000,155000
Australia,NorthernNSW,46500,46500
Australia,NorthernNSW,77500,77500
Australia,NorthernNSW,31000,31000
Australia,RegionalNSW,46500,46500
Australia,RegionalNSW,77500,77500
Australia,RegionalNSW,31000,31000
Australia,RegionalSA,46500,46500
Australia,RegionalSA,77500,77500
Australia,RegionalSA,31000,31000
Australia,RegionalSA,46500,46500
Australia,RegionalWA,46500,46500
Australia,RegionalWA,77500,77500
Australia,RegionalWA,31000,31000
Australia,RegionalWA,46500,46500
Australia,Adelaide,697500,697500
Australia,Adelaide,1162500,1162000
Australia,Adelaide,465000,465000
Australia,RegionalVictoria,46500,46500
Australia,RegionalVictoria,77500,77500
Australia,RegionalVictoria,31000,31000
Australia,Melbourne,2790000,2790000
Australia,Melbourne,4650000,4650000
Australia,Melbourne,1860000,1860000
Australia,Newcastle,232500,232500
Australia,Newcastle,387500,387500
Australia,Newcastle,155000,155000
Australia,Sydney,4650000,4650000
Australia,Sydney,7750000,7750000
Australia,Sydney,3100000,3100000
Australia,Wollongong,232500,232500
Australia,Wollongong,387500,387500
Australia,Wollongong,155000,155000
Australia,SouthCoastNSW,232500,232500
Australia,SouthCoastNSW,387500,387500
Australia,SouthCoastNSW,155000,155000
Australia,Tasmania,46500,46500
Australia,Tasmania,77500,77500
Australia,Tasmania,31000,31000
Australia,Metropolitan,7950000,8750000
Australia,Metropolitan,7950000,9450000
Australia,Sydney,2650000,2652000
Australia,Melbourne,2120000,2122000
Australia,Brisbane,1272000,1273000
Australia,Adelaide,636000,636000
Australia,Perth,742000,742700
Australia,Hobart,212000,212200
Australia,Darwin,106000,106100
Australia,Canberra,212000,212200
Australia,Sydney,2650000,2775000
Australia,Melbourne,2120000,2220000
Australia,Brisbane,1272000,1332000
Australia,Adelaide,636000,666000
Australia,Perth,742000,777000
Australia,Sydney,53000000,5.30E+07
Australia,Melbourne,42400000,42400000
Australia,Brisbane,25440000,25440000
Australia,Adelaide,12720000,12720000
Australia,Perth,14840000,14840000
Australia,Sydney,26500000,26500000
Australia,Melbourne,21200000,21200000
Australia,Metropolitan,79500000,79500000
Australia,Metropolitan,159000000,1.59E+08
Australia,National,185500000,2.41E+08
